Route,Point,Date,Time,Cloud.Cover,Temperature,Wind.Speed,Disturbance,Precipitation,replicate
4,1,3/24/2021,7:10,100,15.0,0,1,None,1
4,2,3/24/2021,7:25,100,15.0,0,3,None,1
4,3,3/24/2021,7:40,100,15.6,0,2,None,1
4,4,3/24/2021,7:55,100,15.6,0,1,None,1
4,5,3/24/2021,8:10,100,15.6,0,2,None,1
4,6,3/24/2021,8:25,100,15.6,0,1,None,1
4,7,3/24/2021,8:40,100,15.6,0,1,None,1
4,8,3/24/2021,8:55,100,15.6,1,1,None,1
4,9,3/24/2021,9:10,100,15.6,2,1,None,1
4,10,3/24/2021,9:25,100,15.6,2,1,None,1
16,1,3/24/2021,7:02,100,12.8,2,2,None,1
16,2,3/24/2021,7:16,100,12.8,2,2,None,1
16,3,3/24/2021,7:35,100,12.8,2,2,None,1
16,4,3/24/2021,7:48,100,12.8,2,3,None,1
16,5,3/24/2021,8:12,100,12.8,1,1,None,1
16,6,3/24/2021,8:27,95,12.8,1,2,None,1
16,7,3/24/2021,8:40,100,12.8,1,2,None,1
16,8,3/24/2021,8:54,100,12.8,2,2,None,1
16,9,3/24/2021,9:07,100,12.8,1,1,None,1
40,1,3/24/2021,7:05,10,12.8,1,3,None,1
40,2,3/24/2021,7:17,15,12.8,0,3,None,1
40,3,3/24/2021,7:28,10,12.8,1,3,None,1
40,5,3/24/2021,7:47,15,12.8,1,3,None,1
40,6,3/24/2021,7:59,10,12.8,2,2,None,1
40,7,3/24/2021,8:13,10,13.9,1,3,None,1
40,8,3/24/2021,8:25,15,13.9,3,1,None,1
40,9,3/24/2021,8:40,10,13.9,1,1,None,1
40,10,3/24/2021,8:53,20,13.9,2,1,None,1
40,11,3/24/2021,9:06,45,13.9,1,1,None,1
96,1,3/24/2021,6:56,100,14.4,2,5,None,1
96,2,3/24/2021,9:11,80,15.6,1,3,None,1
96,3,3/24/2021,9:00,100,13.9,1,1,None,1
96,4,3/24/2021,8:48,100,15.6,2,1,None,1
96,5,3/24/2021,8:24,100,15.6,2,1,None,1
96,6,3/24/2021,8:11,100,13.9,1,1,None,1
96,7,3/24/2021,7:59,100,14.4,2,2,None,1
96,8,3/24/2021,7:48,100,14.4,1,4,None,1
96,9,3/24/2021,7:35,100,14.4,1,5,None,1
96,10,3/24/2021,7:23,100,14.4,3,4,None,1
96,11,3/24/2021,7:10,100,10.0,3,5,None,1
116,1,3/24/2021,7:06,100,12.8,3,1,None,1
116,2,3/24/2021,7:22,100,12.8,3,1,None,1
116,3,3/24/2021,7:35,100,12.8,1,1,None,1
116,4,3/24/2021,7:49,100,12.8,2,1,None,1
116,6,3/24/2021,8:16,100,12.8,1,3,None,1
116,7,3/24/2021,8:37,100,12.8,1,2,None,1
116,8,3/24/2021,8:48,100,12.8,1,3,None,1
116,9,3/24/2021,8:59,100,12.8,2,1,None,1
116,10,3/24/2021,9:11,100,12.8,1,1,None,1
116,11,3/24/2021,9:24,100,12.8,1,1,None,1
116,12,3/24/2021,9:38,100,12.8,2,1,None,1
116,13,3/24/2021,9:49,100,12.8,2,1,None,1
123,1,3/24/2021,7:02,100,12.8,1,1,None,1
123,2,3/24/2021,7:14,100,13.3,2,1,None,1
123,3,3/24/2021,7:26,100,13.3,1,1,None,1
123,4,3/24/2021,7:37,100,13.9,1,3,None,1
123,5,3/24/2021,7:49,100,13.9,1,2,None,1
123,6,3/24/2021,8:00,100,13.9,1,2,None,1
123,7,3/24/2021,8:11,100,13.9,1,3,None,1
123,8,3/24/2021,8:22,100,13.9,2,3,None,1
123,9,3/24/2021,8:34,100,14.4,2,1,None,1
123,10,3/24/2021,8:47,100,14.4,0,2,None,1
123,11,3/24/2021,9:01,100,14.4,0,3,None,1
123,12,3/24/2021,9:14,100,14.4,0,2,None,1
123,13,3/24/2021,9:32,100,14.4,0,3,None,1
51,1,3/26/2021,6:58,100,16.1,0,2,None,1
51,2,3/26/2021,7:11,50,15.6,0,3,None,1
51,3,3/26/2021,7:24,100,15.6,0,3,None,1
51,4,3/26/2021,7:38,50,13.9,1,3,None,1
51,5,3/26/2021,7:52,20,13.9,2,1,None,1
51,6,3/26/2021,8:04,30,13.9,2,1,None,1
51,7,3/26/2021,8:16,50,13.9,3,2,None,1
51,8,3/26/2021,8:29,50,13.9,2,1,None,1
51,9,3/26/2021,8:42,65,13.9,2,1,None,1
51,10,3/26/2021,8:54,80,13.9,1,3,None,1
51,11,3/26/2021,9:07,60,13.9,0,2,None,1
51,12,3/26/2021,9:20,80,13.9,1,3,None,1
51,13,3/26/2021,9:32,80,13.9,1,1,None,1
51,14,3/26/2021,9:44,70,13.9,1,1,None,1
85,1,3/26/2021,7:04,5,15.0,1,5,None,1
85,2,3/26/2021,7:15,15,16.1,1,5,None,1
85,3,3/26/2021,7:26,10,15.0,0,4,None,1
85,4,3/26/2021,7:38,5,15.0,1,3,None,1
85,5,3/26/2021,7:49,15,15.6,1,2,None,1
85,6,3/26/2021,8:06,10,15.6,1,1,None,1
85,7,3/26/2021,8:20,15,15.6,0,2,None,1
85,8,3/26/2021,8:34,10,16.1,1,3,None,1
85,9,3/26/2021,8:45,10,16.7,3,2,None,1
85,10,3/26/2021,8:59,10,16.7,2,1,None,1
85,11,3/26/2021,9:12,10,16.7,1,2,None,1
85,12,3/26/2021,9:25,5,16.7,2,1,None,1
85,13,3/26/2021,9:38,5,16.7,3,1,None,1
199,1,3/26/2021,7:00,100,14.4,0,2,None,1
199,2,3/26/2021,7:14,100,15.0,0,3,None,1
199,3,3/26/2021,7:29,100,15.0,0,3,None,1
199,4,3/26/2021,7:41,95,15.0,0,2,None,1
199,5,3/26/2021,7:55,80,15.0,0,2,None,1
199,6,3/26/2021,8:09,80,15.0,1,3,None,1
199,7,3/26/2021,8:25,60,15.0,1,3,None,1
199,8,3/26/2021,8:39,25,15.0,1,3,None,1
199,9,3/26/2021,8:54,25,15.0,0,1,None,1
199,10,3/26/2021,9:08,50,15.0,3,3,None,1
254,1,3/26/2021,6:58,30,18.3,0,2,None,1
254,2,3/26/2021,7:11,30,16.7,0,3,None,1
254,3,3/26/2021,7:23,90,16.7,0,2,None,1
254,4,3/26/2021,7:37,90,16.7,1,1,None,1
254,5,3/26/2021,7:49,80,16.1,0,1,None,1
254,7,3/26/2021,8:03,85,16.1,0,1,None,1
254,8,3/26/2021,8:17,80,16.1,1,1,None,1
254,9,3/26/2021,8:31,60,16.1,0,2,None,1
254,10,3/26/2021,8:45,60,16.1,0,1,None,1
65,1,3/27/2021,8:21,90,12.8,0,3,Lt. Rain,2
65,2,3/27/2021,8:08,90,11.1,0,1,None,2
65,3,3/27/2021,7:56,100,11.7,0,1,None,2
65,4,3/27/2021,7:45,95,10.6,1,2,None,2
65,5,3/27/2021,7:34,100,10.6,1,2,None,2
65,6,3/27/2021,7:23,100,10.6,1,2,None,2
65,7,3/27/2021,7:04,90,10.6,0,1,None,2
66,1,3/28/2021,7:03,90,15.0,2,1,None,2
66,2,3/28/2021,7:16,100,17.8,4,1,None,2
66,3,3/28/2021,7:29,100,17.8,4,2,None,2
66,4,3/28/2021,7:41,100,12.2,2,1,None,2
66,5,3/28/2021,7:53,100,17.8,3,2,None,2
66,6,3/28/2021,8:07,100,17.8,3,4,None,2
66,7,3/28/2021,8:14,100,17.8,3,1,None,2
66,8,3/28/2021,8:32,100,12.2,4,1,None,2
66,9,3/28/2021,8:44,100,12.2,4,1,None,2
66,10,3/28/2021,8:56,100,17.8,1,2,None,2
184,1,3/28/2021,8:58,65,15.0,0,1,None,2
184,2,3/28/2021,8:45,55,15.0,1,1,None,2
184,3,3/28/2021,8:33,80,15.0,0,1,None,2
184,4,3/28/2021,8:20,75,14.4,0,1,None,2
184,5,3/28/2021,8:07,70,15.0,1,1,None,2
184,6,3/28/2021,7:47,55,15.0,1,1,None,2
184,7,3/28/2021,7:35,10,15.0,1,1,None,2
184,8,3/28/2021,7:23,5,15.0,0,1,None,2
184,9,3/28/2021,7:11,10,15.0,1,1,None,2
184,10,3/28/2021,7:07,0,15.0,0,1,None,2
201,1,3/28/2021,6:58,90,17.8,0,2,None,1
201,2,3/28/2021,7:11,95,18.3,0,1,None,1
201,3,3/28/2021,7:22,100,18.3,0,2,None,1
201,5,3/28/2021,7:47,100,18.9,1,1,None,1
201,6,3/28/2021,7:59,100,18.9,0,2,None,1
201,7,3/28/2021,8:11,100,19.4,0,3,None,1
201,8,3/28/2021,8:23,100,20.0,0,1,None,1
201,9,3/28/2021,8:35,100,20.6,0,1,None,1
201,10,3/28/2021,8:47,100,20.6,1,1,None,1
201,11,3/28/2021,9:00,100,21.1,1,1,None,1
201,12,3/28/2021,9:12,100,21.1,1,1,None,1
201,13,3/28/2021,9:26,100,21.1,1,1,None,1
201,14,3/28/2021,9:39,100,20.6,1,1,Lt. Rain,1
204,4,3/28/2021,7:34,100,18.3,0,3,None,2
11,1,3/29/2021,9:04,0,1.7,0,1,None,2
11,2,3/29/2021,8:52,0,0.0,0,1,None,2
11,3,3/29/2021,8:39,0,-0.6,0,1,None,2
11,4,3/29/2021,8:24,0,-0.6,0,1,None,2
11,5,3/29/2021,8:13,0,-0.6,1,1,None,2
11,6,3/29/2021,7:54,0,-0.6,1,1,None,2
11,7,3/29/2021,7:44,0,-0.6,0,1,None,2
11,8,3/29/2021,7:30,0,0.0,0,1,None,2
11,9,3/29/2021,7:18,0,0.0,0,1,None,2
11,10,3/29/2021,7:05,0,0.0,0,2,None,2
11,11,3/29/2021,6:52,0,-0.6,0,3,None,2
24,1,3/29/2021,6:53,10,1.1,1,1,None,1
24,3,3/29/2021,7:09,0,1.1,1,2,None,1
24,4,3/29/2021,7:21,0,1.1,1,2,None,1
24,5,3/29/2021,7:34,5,1.1,1,2,None,1
24,6,3/29/2021,7:47,5,1.1,0,2,None,1
24,7,3/29/2021,8:00,5,0.0,1,1,None,1
24,8,3/29/2021,8:12,0,0.0,1,1,None,1
24,9,3/29/2021,8:25,0,0.0,1,1,None,1
24,10,3/29/2021,8:37,0,0.0,1,1,None,1
24,11,3/29/2021,8:50,0,0.0,1,4,None,1
24,12,3/29/2021,9:02,0,1.1,1,1,None,1
204,1,3/29/2021,9:10,0,3.3,0,1,None,2
204,2,3/29/2021,8:56,0,3.3,0,3,None,2
204,3,3/29/2021,8:44,0,2.8,0,3,None,2
204,4,3/29/2021,8:32,0,2.8,0,5,None,3
204,5,3/29/2021,8:20,0,2.8,0,3,None,2
204,6,3/29/2021,8:09,0,2.8,0,3,None,2
204,7,3/29/2021,7:58,0,2.8,0,3,None,2
204,8,3/29/2021,7:47,0,2.8,0,4,None,2
204,9,3/29/2021,7:35,0,2.8,0,5,None,2
204,10,3/29/2021,7:24,0,2.8,0,3,None,2
204,11,3/29/2021,7:12,0,2.8,0,5,None,2
204,12,3/29/2021,6:59,0,2.2,0,1,None,2
9,1,3/30/2021,9:02,0,5.6,1,1,None,2
9,2,3/30/2021,8:50,0,5.6,1,3,None,2
9,3,3/30/2021,8:37,0,5.6,1,1,None,2
9,4,3/30/2021,8:25,0,5.6,0,1,None,2
9,5,3/30/2021,8:13,0,5.6,1,2,None,2
9,6,3/30/2021,8:01,0,5.6,1,1,None,2
9,7,3/30/2021,7:51,0,4.4,1,1,None,2
9,8,3/30/2021,7:39,0,4.4,1,1,None,2
9,9,3/30/2021,7:27,0,4.4,1,3,None,2
9,10,3/30/2021,7:15,0,5.0,1,2,None,2
9,11,3/30/2021,7:02,0,4.4,0,2,None,2
34,1,3/30/2021,8:29,0,5.6,0,4,None,2
34,2,3/30/2021,8:47,0,5.0,0,1,None,2
34,3,3/30/2021,8:34,0,3.9,0,2,None,2
34,4,3/30/2021,8:21,0,3.3,0,1,None,2
34,5,3/30/2021,8:09,0,3.3,0,2,None,2
34,6,3/30/2021,7:57,0,3.3,0,4,None,2
34,7,3/30/2021,7:45,0,2.8,0,1,None,2
34,8,3/30/2021,7:32,0,2.8,0,3,None,2
34,9,3/30/2021,7:19,0,2.8,0,3,None,2
34,10,3/30/2021,7:08,0,2.8,0,2,None,2
34,11,3/30/2021,6:56,0,2.2,0,3,None,2
231,1,3/30/2021,8:41,5,7.8,0,1,None,2
231,2,3/30/2021,8:29,0,7.8,1,4,None,2
231,3,3/30/2021,8:15,5,7.8,1,4,None,2
231,4,3/30/2021,8:01,0,7.8,1,5,None,2
231,5,3/30/2021,7:48,0,7.8,1,5,None,2
231,6,3/30/2021,7:35,5,7.8,1,5,None,2
231,8,3/30/2021,7:20,0,7.8,2,5,None,2
231,9,3/30/2021,7:07,0,7.8,1,5,None,2
231,10,3/30/2021,6:55,5,7.8,1,5,None,2
101,1,4/1/2021,8:38,0,3.9,1,4,None,2
101,2,4/1/2021,8:24,0,3.3,2,5,None,2
101,3,4/1/2021,8:13,0,2.8,1,4,None,2
101,4,4/1/2021,8:01,0,3.3,1,5,None,2
101,5,4/1/2021,7:49,0,3.9,1,4,None,1
101,6,4/1/2021,7:37,0,3.9,1,3,None,2
101,7,4/1/2021,7:25,0,3.9,1,3,None,2
101,8,4/1/2021,7:13,0,3.3,2,5,None,1
101,9,4/1/2021,7:01,0,3.3,2,3,None,2
101,10,4/1/2021,6:49,0,2.8,2,5,None,1
122,1,4/1/2021,6:52,0,-2.2,1,1,None,2
122,2,4/1/2021,7:08,0,-2.2,3,1,None,2
122,3,4/1/2021,7:22,0,-2.2,2,1,None,2
122,4,4/1/2021,7:36,0,-2.2,0,1,None,2
122,5,4/1/2021,7:50,0,-2.2,4,2,None,2
122,6,4/1/2021,8:05,20,-2.2,1,1,None,2
122,7,4/1/2021,8:19,0,-2.2,1,2,None,2
122,8,4/1/2021,8:31,30,-1.7,1,1,None,2
122,9,4/1/2021,8:42,30,-1.7,2,1,None,2
122,10,4/1/2021,8:54,30,-1.1,1,1,None,2
122,11,4/1/2021,9:06,5,0.6,1,1,None,2
183,1,4/1/2021,6:50,0,3.9,2,4,None,2
183,2,4/1/2021,7:03,0,3.9,2,3,None,2
183,3,4/1/2021,7:16,0,3.9,2,4,None,2
183,4,4/1/2021,7:30,0,3.9,2,4,None,2
183,5,4/1/2021,7:48,0,3.9,1,4,None,2
183,6,4/1/2021,8:01,0,3.9,1,4,None,2
183,7,4/1/2021,8:14,0,3.9,4,3,None,2
183,8,4/1/2021,8:27,0,3.9,1,1,None,2
283,1,4/1/2021,6:59,0,3.3,4,3,None,2
283,2,4/1/2021,7:11,0,3.3,4,5,None,2
283,3,4/1/2021,7:23,0,3.3,4,5,None,2
283,4,4/1/2021,7:35,0,3.3,4,5,None,2
283,5,4/1/2021,7:48,0,3.9,4,5,None,2
283,6,4/1/2021,8:03,0,2.8,4,3,None,2
283,7,4/1/2021,8:16,0,2.8,3,4,None,2
283,8,4/1/2021,8:33,0,2.8,4,1,None,2
283,9,4/1/2021,8:44,0,2.8,3,1,None,2
35,1,4/2/2021,8:38,0,-1.1,2,1,None,2
35,2,4/2/2021,8:27,0,-1.7,3,3,None,2
35,3,4/2/2021,8:14,0,-1.7,2,2,None,2
35,4,4/2/2021,8:04,0,-1.7,2,1,None,2
35,5,4/2/2021,7:52,0,-1.7,2,1,None,2
35,6,4/2/2021,7:40,0,-1.7,2,4,None,2
35,7,4/2/2021,7:27,0,-1.7,2,1,None,2
35,8,4/2/2021,7:13,0,-2.2,2,2,None,2
35,9,4/2/2021,6:57,0,-2.2,1,1,None,2
35,10,4/2/2021,6:45,0,-2.2,1,1,None,2
102,1,4/2/2021,8:50,0,-2.2,0,4,None,2
102,2,4/2/2021,8:37,0,-2.8,0,3,None,2
102,3,4/2/2021,8:25,0,-2.8,0,3,None,2
102,4,4/2/2021,8:14,0,-2.8,0,2,None,2
102,5,4/2/2021,8:02,0,-2.8,0,3,None,2
102,6,4/2/2021,7:50,0,-2.8,0,4,None,1
102,7,4/2/2021,7:39,0,-3.3,0,3,None,1
102,8,4/2/2021,7:27,0,-3.3,0,2,None,3
102,9,4/2/2021,7:14,0,-3.3,0,1,None,2
102,10,4/2/2021,7:01,0,-3.3,0,2,None,2
102,11,4/2/2021,6:48,0,-3.9,0,2,None,2
130,1,4/2/2021,6:49,0,-2.2,1,3,None,2
130,2,4/2/2021,7:04,0,-2.2,2,2,None,2
130,3,4/2/2021,7:16,0,-2.2,1,2,None,2
130,4,4/2/2021,7:27,0,-2.2,1,3,None,2
130,5,4/2/2021,7:41,0,-2.2,1,1,None,2
130,6,4/2/2021,7:52,0,-2.2,1,1,None,2
130,7,4/2/2021,8:04,0,-2.2,1,2,None,2
130,8,4/2/2021,8:19,0,-2.2,1,2,None,1
130,9,4/2/2021,8:31,0,-1.1,1,1,None,2
130,10,4/2/2021,8:42,0,-1.1,1,1,None,2
130,11,4/2/2021,8:55,0,-1.1,3,1,None,2
130,12,4/2/2021,9:12,0,0.0,2,2,None,1
182,1,4/2/2021,8:35,0,-2.2,1,2,None,2
182,2,4/2/2021,8:22,0,-2.2,0,3,None,2
182,3,4/2/2021,8:07,0,-2.2,0,2,None,2
182,4,4/2/2021,7:54,0,-2.2,0,2,None,2
182,5,4/2/2021,7:41,0,-2.2,0,1,None,2
182,6,4/2/2021,7:27,0,-2.2,0,1,None,2
182,7,4/2/2021,7:14,0,-2.2,0,1,None,2
182,8,4/2/2021,7:02,0,-2.2,0,1,None,2
182,9,4/2/2021,6:49,0,-2.2,1,1,None,2
14,1,4/3/2021,6:56,0,-2.2,1,1,None,2
14,2,4/3/2021,7:10,0,-2.2,1,2,None,2
14,3,4/3/2021,7:22,0,-2.2,1,1,None,2
14,4,4/3/2021,7:34,0,-2.2,1,2,None,2
14,5,4/3/2021,7:45,0,-2.2,1,2,None,2
14,6,4/3/2021,7:56,0,-2.8,1,2,None,2
14,7,4/3/2021,8:07,0,-2.8,2,1,None,2
14,8,4/3/2021,8:19,0,-2.8,1,1,None,2
14,9,4/3/2021,8:33,0,-1.1,1,1,None,2
49,1,4/3/2021,8:37,0,-2.8,0,1,None,2
49,2,4/3/2021,8:16,0,-2.8,0,2,None,2
49,3,4/3/2021,8:04,0,-2.8,0,1,None,2
49,4,4/3/2021,7:51,0,-2.8,0,3,None,2
49,5,4/3/2021,7:38,0,-2.8,0,2,None,2
49,6,4/3/2021,7:26,0,-2.8,0,2,None,2
49,7,4/3/2021,7:13,0,-2.8,0,1,None,2
49,8,4/3/2021,6:59,0,-2.8,0,1,None,2
49,9,4/3/2021,6:47,5,-2.8,0,1,None,2
112,1,4/3/2021,8:38,0,-1.7,0,1,None,2
112,2,4/3/2021,8:26,0,-1.7,0,1,None,2
112,3,4/3/2021,8:15,0,-1.7,0,1,None,2
112,4,4/3/2021,8:03,0,-1.7,0,3,None,2
112,5,4/3/2021,7:51,0,-1.7,0,3,None,2
112,6,4/3/2021,7:40,0,-1.7,0,1,None,2
112,7,4/3/2021,7:29,0,-2.2,0,2,None,2
112,8,4/3/2021,7:16,0,-2.2,0,3,None,2
112,9,4/3/2021,7:04,0,-2.2,0,3,None,2
112,10,4/3/2021,6:52,0,-2.8,0,3,None,2
252,1,4/3/2021,7:05,0,-1.1,2,1,None,2
252,2,4/3/2021,7:21,0,-1.1,1,2,None,2
252,3,4/3/2021,7:32,0,-1.1,1,1,None,2
252,4,4/3/2021,7:44,0,-1.1,0,2,None,2
252,5,4/3/2021,7:57,0,-1.1,1,1,None,2
252,6,4/3/2021,8:15,0,-1.1,0,1,None,2
252,7,4/3/2021,8:28,0,-1.1,0,1,None,2
252,8,4/3/2021,8:42,0,-1.1,1,1,None,2
252,9,4/3/2021,8:54,0,-1.1,1,1,None,2
252,10,4/3/2021,9:06,0,0.6,0,2,None,2
15,1,4/4/2021,6:49,0,0.6,1,2,None,1
15,2,4/4/2021,7:01,0,0.6,1,1,None,2
15,3,4/4/2021,7:13,0,0.6,1,3,None,2
15,4,4/4/2021,7:23,0,0.6,1,1,None,2
15,5,4/4/2021,7:38,0,0.6,1,1,None,2
15,6,4/4/2021,7:52,0,0.6,1,1,None,2
15,7,4/4/2021,8:05,0,0.6,0,1,None,2
15,8,4/4/2021,8:26,0,1.1,0,1,None,2
15,9,4/4/2021,8:46,0,1.1,1,2,None,2
123,1,4/4/2021,9:40,0,5.6,1,5,None,2
123,2,4/4/2021,9:26,0,1.7,1,1,None,2
123,3,4/4/2021,9:14,0,2.8,0,1,None,2
123,4,4/4/2021,9:01,0,1.7,1,1,None,2
123,5,4/4/2021,8:48,0,1.7,1,1,None,2
123,6,4/4/2021,8:35,0,-1.1,1,1,None,2
123,7,4/4/2021,8:25,0,-1.1,1,1,None,2
123,8,4/4/2021,8:12,0,-1.1,1,1,None,2
123,9,4/4/2021,8:00,0,-1.1,1,1,None,2
123,10,4/4/2021,7:46,0,0.6,1,1,None,2
123,11,4/4/2021,7:32,0,1.7,1,2,None,2
123,12,4/4/2021,7:17,0,-0.6,1,2,None,2
123,13,4/4/2021,6:59,0,-0.6,0,3,None,2
194,1,4/4/2021,8:35,0,2.8,0,2,None,2
194,2,4/4/2021,8:23,0,2.2,1,2,None,2
194,3,4/4/2021,8:12,0,1.7,0,2,None,2
194,4,4/4/2021,8:01,0,1.7,0,3,None,2
194,5,4/4/2021,7:49,0,1.1,0,3,None,2
194,6,4/4/2021,7:37,0,1.1,0,1,None,2
194,7,4/4/2021,7:26,0,1.1,0,3,None,2
194,8,4/4/2021,7:14,0,0.6,0,3,None,2
194,9,4/4/2021,7:01,0,0.0,0,1,None,2
194,10,4/4/2021,6:50,0,-0.6,0,2,None,2
77,1,4/5/2021,9:02,0,7.8,1,1,None,2
77,2,4/5/2021,8:47,0,7.8,1,3,None,2
77,3,4/5/2021,8:35,0,7.8,1,1,None,2
77,4,4/5/2021,8:22,0,7.8,1,4,None,2
77,5,4/5/2021,8:10,0,7.8,1,4,None,1
77,6,4/5/2021,7:57,0,7.8,1,4,None,2
77,7,4/5/2021,7:45,0,7.8,1,4,None,2
77,8,4/5/2021,7:24,0,7.8,1,1,None,2
77,9,4/5/2021,7:05,0,7.8,2,1,None,2
77,10,4/5/2021,6:47,0,7.8,0,1,None,2
118,1,4/5/2021,6:47,0,0.6,0,1,None,2
118,2,4/5/2021,6:59,0,1.1,0,2,None,2
118,3,4/5/2021,7:10,0,1.1,0,1,None,2
118,4,4/5/2021,7:23,0,1.7,0,2,None,2
118,5,4/5/2021,7:34,0,1.7,0,3,None,2
118,6,4/5/2021,7:46,0,2.2,0,3,None,2
118,7,4/5/2021,8:03,0,1.7,0,1,None,2
118,8,4/5/2021,8:16,0,2.2,0,1,None,2
118,9,4/5/2021,8:29,0,2.2,0,1,None,2
118,10,4/5/2021,8:43,0,2.2,0,1,None,2
165,1,4/5/2021,9:11,0,6.7,0,1,None,2
165,2,4/5/2021,8:59,0,6.7,0,1,None,2
165,3,4/5/2021,8:47,0,5.6,1,2,None,2
165,4,4/5/2021,8:34,0,4.4,1,2,None,2
165,5,4/5/2021,8:16,0,3.9,1,3,None,2
165,6,4/5/2021,8:04,0,3.9,1,4,None,2
165,7,4/5/2021,7:53,0,4.4,0,1,None,2
165,8,4/5/2021,7:41,0,4.4,1,1,None,2
165,9,4/5/2021,7:29,0,4.4,1,1,None,2
165,10,4/5/2021,7:17,0,4.4,1,1,None,2
165,11,4/5/2021,7:05,0,4.4,1,1,None,2
165,12,4/5/2021,6:53,0,4.4,1,1,None,2
223,1,4/5/2021,6:57,0,1.7,1,3,None,2
223,2,4/5/2021,7:11,0,1.7,1,1,None,2
223,3,4/5/2021,7:25,0,5.0,2,1,None,2
223,6,4/5/2021,7:42,0,8.3,1,1,None,2
223,7,4/5/2021,7:54,0,10.0,1,1,None,2
223,8,4/5/2021,8:02,0,10.6,1,1,None,2
223,9,4/5/2021,8:14,0,10.6,1,1,None,2
223,10,4/5/2021,8:25,0,6.7,1,2,None,2
223,11,4/5/2021,8:38,0,10.0,1,1,None,2
19,1,4/6/2021,8:35,0,7.8,0,1,None,2
19,2,4/6/2021,8:18,0,7.8,0,2,None,2
19,3,4/6/2021,8:04,0,7.8,1,3,None,2
19,4,4/6/2021,7:49,0,7.8,1,3,None,2
19,5,4/6/2021,7:36,0,7.8,0,2,None,2
19,6,4/6/2021,7:21,0,7.8,0,1,None,2
19,7,4/6/2021,7:02,0,7.8,0,2,None,2
19,8,4/6/2021,6:43,0,6.1,0,1,None,2
85,1,4/6/2021,9:17,0,12.8,0,3,None,2
85,2,4/6/2021,9:01,0,12.8,0,2,None,2
85,3,4/6/2021,8:50,0,13.3,0,2,None,2
85,4,4/6/2021,8:38,0,15.0,0,1,None,2
85,5,4/6/2021,8:26,0,15.0,0,1,None,2
85,6,4/6/2021,8:14,0,15.0,0,1,None,2
85,7,4/6/2021,8:02,0,14.4,0,1,None,2
85,8,4/6/2021,7:48,0,14.4,0,2,None,2
85,9,4/6/2021,7:36,0,13.9,1,1,None,2
85,10,4/6/2021,7:23,0,13.9,0,1,None,2
85,11,4/6/2021,7:11,0,13.3,0,1,None,2
85,12,4/6/2021,6:59,0,13.3,1,1,None,2
85,13,4/6/2021,6:47,0,11.7,0,1,None,2
256,1,4/6/2021,8:49,0,8.9,1,3,None,2
256,2,4/6/2021,8:35,0,8.9,1,3,None,2
256,3,4/6/2021,8:23,0,11.1,1,2,None,2
256,4,4/6/2021,8:12,0,10.6,1,4,None,2
256,5,4/6/2021,8:00,0,10.6,1,5,None,2
256,6,4/6/2021,7:47,0,10.6,2,5,None,2
256,7,4/6/2021,7:34,0,10.0,2,5,None,2
256,8,4/6/2021,7:24,0,10.0,2,5,None,2
256,9,4/6/2021,7:07,0,10.0,1,4,None,2
256,10,4/6/2021,6:56,0,7.2,2,2,None,2
256,11,4/6/2021,6:46,0,7.2,1,1,None,2
7,1,4/7/2021,9:31,5,9.4,1,2,None,2
7,2,4/7/2021,9:18,0,9.4,0,1,None,2
7,3,4/7/2021,9:07,5,8.3,0,2,None,2
7,4,4/7/2021,8:56,5,7.8,0,3,None,2
7,5,4/7/2021,8:44,5,7.8,0,1,None,2
7,6,4/7/2021,8:33,10,7.8,0,1,None,2
7,7,4/7/2021,8:22,10,7.8,0,3,None,2
7,8,4/7/2021,8:11,5,7.8,0,1,None,2
7,9,4/7/2021,8:00,5,7.8,0,3,None,2
7,10,4/7/2021,7:48,0,7.2,0,1,None,2
7,11,4/7/2021,7:34,0,6.7,0,1,None,2
7,12,4/7/2021,7:22,0,6.7,0,1,None,2
7,13,4/7/2021,7:10,0,6.7,0,2,None,2
7,14,4/7/2021,6:58,0,6.1,0,1,None,2
7,15,4/7/2021,6:46,0,6.1,0,1,None,2
16,1,4/7/2021,8:47,15,7.8,1,2,None,2
16,2,4/7/2021,8:32,10,7.8,0,1,None,2
16,3,4/7/2021,8:14,10,7.2,0,2,None,2
16,4,4/7/2021,7:59,20,7.2,0,2,None,2
16,5,4/7/2021,7:44,20,7.2,0,1,None,2
16,6,4/7/2021,7:26,30,7.2,0,2,None,2
16,7,4/7/2021,7:13,40,7.2,0,3,None,2
16,8,4/7/2021,7:01,0,7.2,0,1,None,2
16,9,4/7/2021,6:47,0,7.2,0,2,None,2
70,1,4/7/2021,6:44,0,7.2,1,1,None,2
70,2,4/7/2021,7:02,0,7.2,0,3,None,2
70,3,4/7/2021,7:14,0,7.2,1,2,None,2
70,4,4/7/2021,7:27,5,7.2,0,2,None,2
70,5,4/7/2021,7:45,5,7.2,1,2,None,2
70,6,4/7/2021,8:01,0,7.2,2,3,None,2
70,7,4/7/2021,8:14,0,7.8,1,1,None,2
70,8,4/7/2021,8:29,0,7.8,1,1,None,2
70,9,4/7/2021,8:46,0,8.9,1,2,None,2
201,1,4/7/2021,9:52,10,13.9,0,1,None,2
201,2,4/7/2021,9:41,0,13.9,1,4,None,2
201,3,4/7/2021,9:29,0,12.8,0,2,None,2
201,4,4/7/2021,9:17,0,12.8,0,1,None,1
